347099,41.5,15.625
347100,41.5,16.25
347101,41.5,16.875
347102,41.5,17.5
347103,41.5,18.125
347104,41.5,18.75
347105,41.5,19.375
347106,41.5,20
347107,41.5,20.625
347108,41.5,21.25
347109,41.5,21.875
347110,41.5,22.5
347111,41.5,23.125
347112,41.5,23.75
347113,41.5,24.375
347114,41.5,25
347115,41.5,25.625
347116,41.5,26.25
347117,41.5,26.875
347118,41.5,27.5
347119,41.5,28.125
347120,41.5,28.75
347121,41.5,29.375
347122,41.5,30
347123,41.5,30.625
347124,41.5,31.25
347125,41.5,31.875
347126,41.5,32.5
347127,41.5,33.125
347128,41.5,33.75
347129,41.5,34.375
347130,41.5,35
347131,41.5,35.625
347132,41.5,36.25
347133,41.5,36.875
347134,41.5,37.5
347135,41.5,38.125
347136,41.5,38.75
347137,41.5,39.375
347633,42,-10.625
347634,42,-10
347635,42,-9.375
347636,42,-8.75
347637,42,-8.125
347638,42,-7.5
347639,42,-6.875
347640,42,-6.25
347641,42,-5.625
347642,42,-5
347643,42,-4.375
347644,42,-3.75
347645,42,-3.125
347646,42,-2.5
347647,42,-1.875
347648,42,-1.25
347649,42,-0.625
347650,42,0.0
347651,42,0.625
347652,42,1.25
347653,42,1.875
347654,42,2.5
347655,42,3.125
347656,42,3.75
347657,42,4.375
347658,42,5
347659,42,5.625
347660,42,6.25
347661,42,6.875
347662,42,7.5
347663,42,8.125
347664,42,8.75
347665,42,9.375
347666,42,10
347667,42,10.625
347668,42,11.25
347669,42,11.875
347670,42,12.5
347671,42,13.125
347672,42,13.75
347673,42,14.375
347674,42,15
347675,42,15.625
347676,42,16.25
347677,42,16.875
347678,42,17.5
347679,42,18.125
347680,42,18.75
347681,42,19.375
347682,42,20
347683,42,20.625
347684,42,21.25
347685,42,21.875
347686,42,22.5
347687,42,23.125
347688,42,23.75
347689,42,24.375
347690,42,25
347691,42,25.625
347692,42,26.25
347693,42,26.875
347694,42,27.5
347695,42,28.125
347696,42,28.75
347697,42,29.375
347698,42,30
347699,42,30.625
347700,42,31.25
347701,42,31.875
347702,42,32.5
347703,42,33.125
347704,42,33.75
347705,42,34.375
347706,42,35
347707,42,35.625
347708,42,36.25
347709,42,36.875
347710,42,37.5
347711,42,38.125
347712,42,38.75
347713,42,39.375
348209,42.5,-10.625
348210,42.5,-10
348211,42.5,-9.375
348212,42.5,-8.75
348213,42.5,-8.125
348214,42.5,-7.5
348215,42.5,-6.875
348216,42.5,-6.25
348217,42.5,-5.625
348218,42.5,-5
348219,42.5,-4.375
348220,42.5,-3.75
348221,42.5,-3.125
348222,42.5,-2.5
348223,42.5,-1.875
348224,42.5,-1.25
348225,42.5,-0.625
348226,42.5,0.0
348227,42.5,0.625
348228,42.5,1.25
348229,42.5,1.875
348230,42.5,2.5
348231,42.5,3.125
348232,42.5,3.75
348233,42.5,4.375
348234,42.5,5
348235,42.5,5.625
348236,42.5,6.25
348237,42.5,6.875
348238,42.5,7.5
348239,42.5,8.125
348240,42.5,8.75
348241,42.5,9.375
348242,42.5,10
348243,42.5,10.625
348244,42.5,11.25
348245,42.5,11.875
348246,42.5,12.5
348247,42.5,13.125
348248,42.5,13.75
348249,42.5,14.375
348250,42.5,15
348251,42.5,15.625
348252,42.5,16.25
348253,42.5,16.875
348254,42.5,17.5
348255,42.5,18.125
348256,42.5,18.75
348257,42.5,19.375
348258,42.5,20
348259,42.5,20.625
348260,42.5,21.25
348261,42.5,21.875
348262,42.5,22.5
348263,42.5,23.125
348264,42.5,23.75
348265,42.5,24.375
348266,42.5,25
348267,42.5,25.625
348268,42.5,26.25
348269,42.5,26.875
348270,42.5,27.5
348271,42.5,28.125
348272,42.5,28.75
348273,42.5,29.375
348274,42.5,30
348275,42.5,30.625
348276,42.5,31.25
348277,42.5,31.875
348278,42.5,32.5
348279,42.5,33.125
348280,42.5,33.75
348281,42.5,34.375
348282,42.5,35
348283,42.5,35.625
348284,42.5,36.25
348285,42.5,36.875
348286,42.5,37.5
348287,42.5,38.125
348288,42.5,38.75
348289,42.5,39.375
348785,43,-10.625
348786,43,-10
348787,43,-9.375
348788,43,-8.75
348789,43,-8.125
348790,43,-7.5
348791,43,-6.875
348792,43,-6.25
348793,43,-5.625
348794,43,-5
348795,43,-4.375
348796,43,-3.75
348797,43,-3.125
348798,43,-2.5
348799,43,-1.875
348800,43,-1.25
348801,43,-0.625
348802,43,0.0
348803,43,0.625
348804,43,1.25
348805,43,1.875
348806,43,2.5
348807,43,3.125
348808,43,3.75
348809,43,4.375
348810,43,5
348811,43,5.625
348812,43,6.25
348813,43,6.875
348814,43,7.5
348815,43,8.125
348816,43,8.75
348817,43,9.375
348818,43,10
348819,43,10.625
348820,43,11.25
348821,43,11.875
348822,43,12.5
348823,43,13.125
348824,43,13.75
348825,43,14.375
348826,43,15
348827,43,15.625
348828,43,16.25
348829,43,16.875
348830,43,17.5
348831,43,18.125
348832,43,18.75
348833,43,19.375
348834,43,20
348835,43,20.625
348836,43,21.25
348837,43,21.875
348838,43,22.5
348839,43,23.125
348840,43,23.75
348841,43,24.375
348842,43,25
348843,43,25.625
348844,43,26.25
348845,43,26.875
348846,43,27.5
348847,43,28.125
348848,43,28.75
348849,43,29.375
348850,43,30
348851,43,30.625
348852,43,31.25
348853,43,31.875
348854,43,32.5
348855,43,33.125
348856,43,33.75
348857,43,34.375
348858,43,35
348859,43,35.625
348860,43,36.25
348861,43,36.875
348862,43,37.5
348863,43,38.125
348864,43,38.75
348865,43,39.375
349361,43.5,-10.625
349362,43.5,-10
349363,43.5,-9.375
349364,43.5,-8.75
349365,43.5,-8.125
349366,43.5,-7.5
349367,43.5,-6.875
349368,43.5,-6.25
349369,43.5,-5.625
349370,43.5,-5
349371,43.5,-4.375
349372,43.5,-3.75
349373,43.5,-3.125
349374,43.5,-2.5
349375,43.5,-1.875
349376,43.5,-1.25
349377,43.5,-0.625
349378,43.5,0.0
349379,43.5,0.625
349380,43.5,1.25
349381,43.5,1.875
349382,43.5,2.5
349383,43.5,3.125
349384,43.5,3.75
349385,43.5,4.375
349386,43.5,5
349387,43.5,5.625
349388,43.5,6.25
349389,43.5,6.875
349390,43.5,7.5
349391,43.5,8.125
349392,43.5,8.75
349393,43.5,9.375
349394,43.5,10
349395,43.5,10.625
349396,43.5,11.25
349397,43.5,11.875
349398,43.5,12.5
349399,43.5,13.125
349400,43.5,13.75
349401,43.5,14.375
349402,43.5,15
349403,43.5,15.625
349404,43.5,16.25
349405,43.5,16.875
349406,43.5,17.5
349407,43.5,18.125
349408,43.5,18.75
349409,43.5,19.375
349410,43.5,20
349411,43.5,20.625
349412,43.5,21.25
349413,43.5,21.875
349414,43.5,22.5
349415,43.5,23.125
349416,43.5,23.75
349417,43.5,24.375
349418,43.5,25
349419,43.5,25.625
349420,43.5,26.25
349421,43.5,26.875
349422,43.5,27.5
349423,43.5,28.125
349424,43.5,28.75
349425,43.5,29.375
349426,43.5,30
349427,43.5,30.625
349428,43.5,31.25
349429,43.5,31.875
349430,43.5,32.5
349431,43.5,33.125
349432,43.5,33.75
349433,43.5,34.375
349434,43.5,35
349435,43.5,35.625
349436,43.5,36.25
349437,43.5,36.875
349438,43.5,37.5
349439,43.5,38.125
349440,43.5,38.75
349441,43.5,39.375
349937,44,-10.625
349938,44,-10
349939,44,-9.375
349940,44,-8.75
349941,44,-8.125
349942,44,-7.5
349943,44,-6.875
349944,44,-6.25
349945,44,-5.625
349946,44,-5
349947,44,-4.375
349948,44,-3.75
349949,44,-3.125
349950,44,-2.5
349951,44,-1.875
349952,44,-1.25
349953,44,-0.625
349954,44,0.0
349955,44,0.625
349956,44,1.25
349957,44,1.875
349958,44,2.5
349959,44,3.125
349960,44,3.75
349961,44,4.375
349962,44,5
349963,44,5.625
349964,44,6.25
349965,44,6.875
349966,44,7.5
349967,44,8.125
349968,44,8.75
349969,44,9.375
349970,44,10
349971,44,10.625
349972,44,11.25
349973,44,11.875
349974,44,12.5
349975,44,13.125
349976,44,13.75
349977,44,14.375
349978,44,15
349979,44,15.625
349980,44,16.25
349981,44,16.875
349982,44,17.5
349983,44,18.125
349984,44,18.75
349985,44,19.375
349986,44,20
349987,44,20.625
349988,44,21.25
349989,44,21.875
349990,44,22.5
349991,44,23.125
349992,44,23.75
349993,44,24.375
349994,44,25
349995,44,25.625
349996,44,26.25
349997,44,26.875
349998,44,27.5
349999,44,28.125
350000,44,28.75
350001,44,29.375
350002,44,30
350003,44,30.625
350004,44,31.25
350005,44,31.875
350006,44,32.5
350007,44,33.125
350008,44,33.75
350009,44,34.375
350010,44,35
350011,44,35.625
350012,44,36.25
350013,44,36.875
350014,44,37.5
350015,44,38.125
350016,44,38.75
350017,44,39.375
350513,44.5,-10.625
350514,44.5,-10
350515,44.5,-9.375
350516,44.5,-8.75
350517,44.5,-8.125
350518,44.5,-7.5
350519,44.5,-6.875
350520,44.5,-6.25
350521,44.5,-5.625
350522,44.5,-5
350523,44.5,-4.375
350524,44.5,-3.75
350525,44.5,-3.125
350526,44.5,-2.5
350527,44.5,-1.875
350528,44.5,-1.25
350529,44.5,-0.625
350530,44.5,0.0
350531,44.5,0.625
350532,44.5,1.25
350533,44.5,1.875
350534,44.5,2.5
350535,44.5,3.125
350536,44.5,3.75
350537,44.5,4.375
350538,44.5,5
350539,44.5,5.625
350540,44.5,6.25
350541,44.5,6.875
350542,44.5,7.5
350543,44.5,8.125
350544,44.5,8.75
350545,44.5,9.375
350546,44.5,10
350547,44.5,10.625
350548,44.5,11.25
350549,44.5,11.875
350550,44.5,12.5
350551,44.5,13.125
350552,44.5,13.75
350553,44.5,14.375
350554,44.5,15
350555,44.5,15.625
350556,44.5,16.25
350557,44.5,16.875
350558,44.5,17.5
350559,44.5,18.125
350560,44.5,18.75
350561,44.5,19.375
350562,44.5,20
350563,44.5,20.625
350564,44.5,21.25
350565,44.5,21.875
350566,44.5,22.5
350567,44.5,23.125
350568,44.5,23.75
350569,44.5,24.375
350570,44.5,25
350571,44.5,25.625
350572,44.5,26.25
350573,44.5,26.875
350574,44.5,27.5
350575,44.5,28.125
350576,44.5,28.75
350577,44.5,29.375
350578,44.5,30
350579,44.5,30.625
350580,44.5,31.25
350581,44.5,31.875
350582,44.5,32.5
350583,44.5,33.125
350584,44.5,33.75
350585,44.5,34.375
350586,44.5,35
350587,44.5,35.625
350588,44.5,36.25
350589,44.5,36.875
350590,44.5,37.5
350591,44.5,38.125
350592,44.5,38.75
350593,44.5,39.375
351089,45,-10.625
351090,45,-10
351091,45,-9.375
351092,45,-8.75
351093,45,-8.125
351094,45,-7.5
351095,45,-6.875
351096,45,-6.25
351097,45,-5.625
351098,45,-5
351099,45,-4.375
351100,45,-3.75
351101,45,-3.125
351102,45,-2.5
351103,45,-1.875
351104,45,-1.25
351105,45,-0.625
